Strain,Time_s,Extension_mm,Load_N,Stress_MPa,CNC_wt,PLA_wt,PHB_wt,Strain2,Strain3,CNC_Strain,CNC_Strain2,PLA_Strain,PHB_Strain,ExtensionRate,LoadRate,StressSlope,Elastic Modulus,Impact strength (kJ/m^2),SourceFile
0.074728481,16.68304518,1.389949746,742.7673604,39.92206927,5,76,19,0.005584346,0.00041731,0.373642406,0.027921729,5.679364568,1.419841142,0.080827581,23.30349604,273.8099566,659.8579646,21.795,5CNC_sample1.csv
0.075226671,16.78929647,1.399216079,745.7566028,40.09900265,5,76,19,0.005659052,0.000425712,0.376133355,0.02829526,5.717226998,1.42930675,0.087211478,28.13370316,355.1525088,659.8579646,21.795,5CNC_sample1.csv
0.075724861,16.89613065,1.408482412,748.5893064,40.2493748,5,76,19,0.005734255,0.000434226,0.378624305,0.028671273,5.755089429,1.438772357,0.086735664,26.51495715,301.8370093,659.8579646,21.795,5CNC_sample1.csv
0.076223051,17.0202362,1.417748745,751.4059199,40.38845389,5,76,19,0.005809953,0.000442852,0.381115254,0.029049767,5.792951859,1.448237965,0.07466494,22.69530756,279.1688472,659.8579646,21.795,5CNC_sample1.csv
0.076721241,17.12404523,1.427015078,754.3172967,40.55670293,5,76,19,0.005886149,0.000451593,0.383606203,0.029430744,5.83081429,1.457703572,0.089263258,28.04550357,337.7207158,659.8579646,21.795,5CNC_sample1.csv
0.077219431,17.22378391,1.436281406,757.0295424,40.71185533,5,76,19,0.00596284,0.000460447,0.386097153,0.029814202,5.86867672,1.46716918,0.092906072,27.19352058,311.4322621,659.8579646,21.795,5CNC_sample1.csv
0.07771762,17.35312068,1.445547745,759.6629813,40.8411486,5,76,19,0.006040029,0.000469417,0.388588102,0.030200143,5.906539151,1.476634788,0.07164504,20.36109941,259.5260982,659.8579646,21.795,5CNC_sample1.csv
0.07821581,17.45739709,1.454814078,762.3713351,40.98068374,5,76,19,0.006117713,0.000478502,0.391079051,0.030588565,5.944401581,1.486100395,0.088863178,25.97283321,280.0842514,659.8579646,21.795,5CNC_sample1.csv
0.078714,17.56728656,1.46408041,765.3172092,41.1521875,5,76,19,0.006195894,0.000487704,0.393570001,0.030979469,5.982264011,1.495566003,0.084324115,26.8076121,344.253808,659.8579646,21.795,5CNC_sample1.csv
0.07921219,17.67704021,1.473346738,768.220538,41.30122912,5,76,19,0.006274571,0.000497023,0.39606095,0.031372855,6.020126442,1.50503161,0.084428423,26.45313874,299.166287,659.8579646,21.795,5CNC_sample1.csv
0.07971038,17.7865176,1.482613066,770.450553,41.42494585,5,76,19,0.006353745,0.000506459,0.398551899,0.031768723,6.057988872,1.514497218,0.084641485,20.3696413,248.3324885,659.8579646,21.795,5CNC_sample1.csv
0.08020857,17.89831153,1.491879395,773.5193409,41.57828673,5,76,19,0.006433415,0.000516015,0.401042849,0.032167073,6.095851303,1.523962826,0.082887581,27.45039847,307.7960533,659.8579646,21.795,5CNC_sample1.csv
0.08070676,18.00747734,1.501145726,776.3969386,41.74478772,5,76,19,0.006513581,0.00052569,0.403533798,0.032567905,6.133713733,1.533428433,0.084883087,26.35988027,334.211913,659.8579646,21.795,5CNC_sample1.csv
0.08120495,18.12335677,1.510412059,778.5192006,41.86374515,5,76,19,0.006594244,0.000535485,0.406024748,0.032971219,6.171576164,1.542894041,0.079965299,18.31439839,238.7793126,659.8579646,21.795,5CNC_sample1.csv
0.081703139,18.23271357,1.519678392,781.4929799,42.01332618,5,76,19,0.006675403,0.000545401,0.408515697,0.033377015,6.209438594,1.552359649,0.084734859,27.19336367,300.2490231,659.8579646,21.795,5CNC_sample1.csv
0.082201329,18.3375578,1.528944725,783.9753873,42.1505755,5,76,19,0.006757059,0.000555439,0.411006646,0.033785293,6.247301025,1.561825256,0.088381906,23.67709932,275.4960158,659.8579646,21.795,5CNC_sample1.csv
0.082699519,18.46337694,1.538211059,786.6926642,42.29773381,5,76,19,0.00683921,0.000565599,0.413497596,0.034196052,6.285163455,1.571290864,0.073648044,21.59669044,295.3859873,659.8579646,21.795,5CNC_sample1.csv
0.083197709,18.57220609,1.547477392,789.2345898,42.4280611,5,76,19,0.006921859,0.000575883,0.415988545,0.034609294,6.323025886,1.580756471,0.085145687,23.35702748,261.6016467,659.8579646,21.795,5CNC_sample1.csv
0.083695899,18.67766843,1.556743725,792.0981228,42.57612885,5,76,19,0.007005003,0.00058629,0.418479494,0.035025017,6.360888316,1.590222079,0.087863914,27.15218769,297.2114847,659.8579646,21.795,5CNC_sample1.csv
0.084194089,18.79113076,1.566010058,794.6576697,42.7267696,5,76,19,0.007088645,0.000596822,0.420970444,0.035443223,6.398750746,1.599687687,0.081668807,22.55856058,302.3761637,659.8579646,21.795,5CNC_sample1.csv
0.084692279,18.90352773,1.575276386,796.5041432,42.82812881,5,76,19,0.007172782,0.000607479,0.423461393,0.03586391,6.436613177,1.609153294,0.082442863,16.42814254,203.4549941,659.8579646,21.795,5CNC_sample1.csv
0.085190469,19.01493973,1.584542715,799.3319352,42.97559858,5,76,19,0.007257416,0.000618263,0.425952343,0.03628708,6.474475607,1.618618902,0.083171729,25.38139683,296.0111625,659.8579646,21.795,5CNC_sample1.csv
0.085688658,19.12470852,1.593809043,801.9845119,43.10822666,5,76,19,0.007342546,0.000629173,0.428443292,0.036712731,6.512338038,1.628084509,0.084416783,24.16512566,266.2199534,659.8579646,21.795,5CNC_sample1.csv
0.086186848,19.24152761,1.603075373,804.1944567,43.23813781,5,76,19,0.007428173,0.000640211,0.430934241,0.037140864,6.550200468,1.637550117,0.079322048,18.91766785,260.7663322,659.8579646,21.795,5CNC_sample1.csv
0.086685038,19.34512559,1.612341706,806.6712303,43.37069715,5,76,19,0.007514296,0.000651377,0.433425191,0.037571479,6.588062899,1.647015725,0.089445114,23.90754723,266.0819712,659.8579646,21.795,5CNC_sample1.csv
0.087183228,19.45512059,1.621608039,809.0891655,43.49467383,5,76,19,0.007600915,0.000662672,0.43591614,0.038004576,6.625925329,1.656481332,0.084243223,21.98222877,248.8542636,659.8579646,21.795,5CNC_sample1.csv
0.087681418,19.5776181,1.630874373,811.1374122,43.604823,5,76,19,0.007688031,0.000674097,0.438407089,0.038440155,6.66378776,1.66594694,0.075645075,16.72072083,221.0987848,659.8579646,21.795,5CNC_sample1.csv
0.088179608,19.68440706,1.640140706,813.4352418,43.73099534,5,76,19,0.007775643,0.000685653,0.440898039,0.038878216,6.70165019,1.675412548,0.08677239,21.51748361,253.261539,659.8579646,21.795,5CNC_sample1.csv
0.088677798,19.79344223,1.649407039,815.7846236,43.85824079,5,76,19,0.007863752,0.00069734,0.443388988,0.039318759,6.739512621,1.684878155,0.084984805,21.54700706,255.4155707,659.8579646,21.795,5CNC_sample1.csv
0.089175988,19.90577396,1.658673372,818.0872377,43.97702433,5,76,19,0.007952357,0.000709159,0.445879938,0.039761784,6.777375051,1.694343763,0.082490797,20.4983429,238.4302675,659.8579646,21.795,5CNC_sample1.csv
0.089674177,20.01727647,1.667939706,819.7142278,44.06650335,5,76,19,0.008041458,0.000721111,0.448370887,0.04020729,6.815237481,1.70380937,0.083104257,14.59151124,179.6082675,659.8579646,21.795,5CNC_sample1.csv
0.090172367,20.12185431,1.677206035,822.1220863,44.20392524,5,76,19,0.008131056,0.000733197,0.450861836,0.040655279,6.853099912,1.713274978,0.088607,23.02455518,275.8423794,659.8579646,21.795,5CNC_sample1.csv
0.090670557,20.22661308,1.686472363,824.1954777,44.31686047,5,76,19,0.00822115,0.000745416,0.453352786,0.04110575,6.890962342,1.722740586,0.088453962,19.79205578,226.6911448,659.8579646,21.795,5CNC_sample1.csv
0.091168747,20.35555776,1.695738692,825.6667282,44.38787174,5,76,19,0.00831174,0.000757771,0.455843735,0.041558702,6.928824773,1.732206193,0.071862825,11.40993638,142.5385676,659.8579646,21.795,5CNC_sample1.csv
0.091666937,20.4540502,1.70500502,827.839999,44.5166673,5,76,19,0.008402827,0.000770261,0.458334684,0.042014137,6.966687203,1.741671801,0.094081618,22.06535526,258.5270454,659.8579646,21.795,5CNC_sample1.csv
0.092165127,20.56725624,1.714271353,829.7240393,44.60969206,5,76,19,0.008494411,0.000782888,0.460825634,0.042472053,7.004549634,1.751137408,0.081853701,16.64257846,186.7255139,659.8579646,21.795,5CNC_sample1.csv
0.092663317,20.6760653,1.723537686,831.4905675,44.70645557,5,76,19,0.00858649,0.000795653,0.463316583,0.042932451,7.042412064,1.760603016,0.085161414,16.23512047,194.2301887,659.8579646,21.795,5CNC_sample1.csv
0.093161507,20.78984422,1.73280402,832.8585677,44.77690457,5,76,19,0.008679066,0.000808555,0.465807533,0.043395331,7.080274495,1.770068624,0.081441564,12.0233189,141.4099373,659.8579646,21.795,5CNC_sample1.csv
0.093659696,20.90284423,1.742070353,834.6595932,44.8759806,5,76,19,0.008772139,0.000821596,0.468298482,0.043860694,7.118136925,1.779534231,0.082002936,15.93827539,198.8720344,659.8579646,21.795,5CNC_sample1.csv
0.094157886,21.01571361,1.751336686,836.3643621,44.96610106,5,76,19,0.008865708,0.000834776,0.470789431,0.044328538,7.155999355,1.788999839,0.082097855,15.10391099,180.8958058,659.8579646,21.795,5CNC_sample1.csv
0.094656076,21.1290151,1.760603019,837.2860355,45.01329229,5,76,19,0.008959773,0.000848097,0.473280381,0.044798864,7.193861786,1.798465446,0.081784742,8.134697969,94.72539642,659.8579646,21.795,5CNC_sample1.csv
0.095154266,21.23243223,1.769869353,838.7879353,45.09595213,5,76,19,0.009054334,0.000861559,0.47577133,0.045271672,7.231724216,1.807931054,0.089601528,14.52273607,165.9203458,659.8579646,21.795,5CNC_sample1.csv
0.095652456,21.34867842,1.779135683,839.9353622,45.15892927,5,76,19,0.009149392,0.000875162,0.478262279,0.045746962,7.269586647,1.817396662,0.079712988,9.870662732,126.41192,659.8579646,21.795,5CNC_sample1.csv
0.096150646,21.46340201,1.788402012,840.9560101,45.21236892,5,76,19,0.009244947,0.000888908,0.480753229,0.046224733,7.307449077,1.826862269,0.080770902,8.89658233,107.2676414,659.8579646,21.795,5CNC_sample1.csv
0.096648836,21.5720251,1.79766834,841.9699494,45.26386124,5,76,19,0.009340997,0.000902797,0.483244178,0.046704987,7.345311508,1.836327877,0.085307171,9.334474053,103.3588195,659.8579646,21.795,5CNC_sample1.csv
0.097147026,21.67173867,1.806934668,842.8986481,45.31707341,5,76,19,0.009437545,0.000916829,0.485735128,0.047187723,7.383173938,1.845793485,0.092929457,9.313662835,106.811022,659.8579646,21.795,5CNC_sample1.csv
0.097645215,21.801015,1.816201,843.266563,45.33679516,5,76,19,0.009534588,0.000931007,0.488226077,0.04767294,7.421036369,1.855259092,0.071678489,2.845957427,39.58681044,659.8579646,21.795,5CNC_sample1.csv
0.098143405,21.90247734,1.825467334,843.756944,45.36384992,5,76,19,0.009632128,0.00094533,0.490717026,0.04816064,7.458898799,1.8647247,0.091327816,4.833133992,54.30613477,659.8579646,21.795,5CNC_sample1.csv
0.098641595,22.010402,1.834733667,844.392603,45.39748229,5,76,19,0.009730164,0.000959799,0.493207976,0.048650821,7.49676123,1.874190307,0.085859273,5.889839611,67.50913646,659.8579646,21.795,5CNC_sample1.csv
0.099139785,22.122,1.844,844.827,45.42089184,5,76,19,0.009828697,0.000974415,0.495698925,0.049143485,7.53462366,1.883655915,0.083033148,3.892516006,46.98921795,659.8579646,21.795,5CNC_sample1.csv
